year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi
2012,Illinois,29153117000,14073.56,2430413000,1173.27,10142137000,4896.08,16580567000,8004.21,25211371000,12015.02,14043266000,6779.34,6247135000,3015.78,14896596000,7105.91,9558425000,4614.3,4080603000,1969.9,9358604000,4517.83,4203610000,2029.28,2038264000,983.96,1666342000,804.42,999959000,482.73,1036931000,500.57,1282180000,618.97,2173319000,1049.16,1184171000,571.65,1015702000,490.33,2032447000,981.16,37285000,18,19837039000,9576.26,2071481,227.5535
2012,Indiana,12142555000,12062.62,1096902000,1089.68,7462594000,7413.46,3583059000,3559.47,9851586000,9719.1,5405437000,5369.85,2936856000,2917.52,5659432000,5618.15,3608099000,3584.35,1881963000,1869.57,3670372000,3646.21,1586887000,1576.44,996783000,990.22,457991000,454.98,369437000,367,190385000,189.13,556094000,552.43,1083857000,1076.72,597066000,593.14,415542000,412.81,894450000,888.56,254652000,252.98,11455850000,11380.43,1006627,227.5535
2012,Iowa,6031265000,12163,512246000,1033.02,2681035000,5406.73,2837984000,5723.24,5003871000,10038.28,3149837000,6352.14,1044314000,2106.02,3072424000,6196.03,2137007000,4309.61,701149000,1413.98,1688512000,3405.15,917099000,1849.47,312388000,629.98,278436000,561.51,238884000,481.75,126426000,254.96,286574000,577.92,423604000,854.26,188791000,380.73,145797000,294.02,900591000,1816.18,336000,0.68,3131536000,6315.24,495870,227.5535
2012,Kansas,5612118000,11557.29,410051000,844.44,3173205000,6534.73,2028862000,4178.13,4740356000,9748.05,2758849000,5681.43,885887000,1824.35,2935226000,6040.23,1850238000,3810.28,586160000,1207.11,1569972000,3233.12,820011000,1688.69,268022000,551.95,227675000,468.86,185622000,382.26,122140000,251.53,275510000,567.37,460628000,948.59,185458000,381.92,112939000,232.58,662722000,1364.77,227000,0.47,4443980000,9151.69,485591,227.5535
2012,Kentucky,7191188000,10546.94,983232000,1442.05,3920971000,5750.68,2286985000,3354.2,6466874000,9391.18,4011360000,5883.25,1462056000,2144.32,3697663000,5423.17,2607816000,3824.75,892496000,1308.98,2320305000,3403.07,1234458000,1810.51,498098000,730.53,291747000,427.89,361971000,530.88,144909000,212.53,363617000,533.3,578464000,848.4,414572000,608.03,165025000,242.03,764062000,1120.61,0,0,5209643000,7640.71,681827,227.5535
2012,Louisiana,8449930000,12697.53,1527734000,2295.69,3588546000,5392.43,3333650000,5009.41,7592600000,11378.51,4272533000,6420.25,1958650000,2943.22,4365583000,6560.07,2776928000,4172.83,1256629000,1888.31,2793437000,4197.64,1339334000,2012.59,619950000,931.59,481289000,723.22,423103000,635.79,178849000,268.75,428465000,643.85,651433000,978.89,426191000,640.43,204107000,306.71,777379000,1168.15,0,0,3687411000,5541,665478,227.5535
2012,Maine,2555729000,13648.97,239982000,1281.63,1012326000,5406.37,1303421000,6960.97,2372472000,12189.11,1363141000,7279.91,525782000,2807.96,1376755000,7019.74,904486000,4830.44,354304000,1892.17,887596000,4740.24,410786000,2193.82,156796000,837.38,151998000,811.75,112335000,599.93,95719000,511.19,127323000,679.97,252698000,1349.54,118013000,630.25,29510000,157.6,131394000,701.71,0,0,934800000,4992.34,187247,227.5535
2012,Maryland,13748192000,16102.77,859635000,1006.86,5980541000,7004.8,6908016000,8091.12,11638908000,13608.74,6897613000,8078.93,3095327000,3625.45,7140620000,8363.56,4632078000,5425.39,2092178000,2450.49,4161605000,4874.34,2157129000,2526.57,948223000,1110.62,532704000,623.94,637942000,747.2,168358000,197.19,850854000,996.58,1008194000,1180.86,635117000,743.89,328436000,384.69,1139120000,1334.21,3885000,4.55,3938013000,4612.46,853778,227.5535
2012,Massachusetts,15621093000,16930.08,979175000,1061.23,6200945000,6720.56,8440973000,9148.29,13911788000,14142.31,7874956000,8534.84,3017042000,3269.86,8801567000,8665.43,5458849000,5916.28,2156959000,2337.7,4642633000,5031.67,2197539000,2381.68,803692000,871.04,983639000,1066.06,787073000,853.03,179953000,195.03,576422000,624.72,1203269000,1304.1,585752000,634.84,326525000,353.89,1159931000,1257.13,22122000,23.98,360796000,391.03,922683,227.5535
2012,Michigan,17671139000,12432.98,1866406000,1313.16,9796808000,6892.79,6007925000,4227.03,15735318000,10855.32,8228414000,5789.31,4397028000,3093.64,9070480000,6381.77,5507668000,3875.06,2923436000,2056.86,5802009000,4082.15,2589771000,1822.1,1406517000,989.59,1221896000,859.7,763415000,537.12,249366000,175.45,818129000,575.62,1317776000,927.15,690253000,485.64,741174000,521.47,1200582000,844.7,1076467000,757.38,17620468000,12397.33,1421312,227.5535
2012,Minnesota,10526813000,13162.86,740098000,925.43,6642440000,8305.79,3144275000,3931.64,9054613000,10795.89,5457970000,6824.71,1758331000,2198.64,5672620000,7093.12,3888842000,4862.66,1250192000,1563.26,2555775000,3195.77,1167246000,1459.54,391190000,489.15,233330000,291.76,378837000,473.7,256613000,320.87,341119000,426.54,618169000,772.97,485775000,607.42,241932000,302.51,1034162000,1293.13,785572000,982.29,9766371000,12211.99,799736,227.5535
2012,Mississippi,4466518000,9103.84,795110000,1620.63,2195720000,4475.41,1475688000,3007.81,4022904000,8164.24,2403947000,4899.82,743391000,1515.21,2291333000,4670.29,1595283000,3251.57,473458000,965.02,1449935000,2955.32,702718000,1432.31,225010000,458.62,190736000,388.77,205227000,418.3,124009000,252.76,230360000,469.53,413124000,842.05,196054000,399.61,90425000,184.31,329375000,671.35,0,0,1653907000,3371.06,490619,227.5535
2012,Missouri,9949576000,11138.99,994192000,1113.04,4115324000,4607.29,4840060000,5418.66,8604213000,9436.02,5314539000,5949.86,1562624000,1749.43,5056789000,5661.3,3538473000,3961.48,1028558000,1151.52,2994397000,3352.36,1558278000,1744.56,467904000,523.84,397711000,445.25,368702000,412.78,266587000,298.46,488010000,546.35,841385000,941.97,437222000,489.49,194780000,218.06,891474000,998.04,0,0,6630558000,7423.2,893221,227.5535
2012,Montana,1612365000,11335.76,214164000,1505.68,761029000,5350.43,637172000,4479.65,1498829000,10464.49,867538000,6099.24,261760000,1840.31,888206000,6244.55,590046000,4148.33,173266000,1218.15,536815000,3774.09,257970000,1813.66,81013000,569.56,91468000,643.07,56938000,400.3,45119000,317.21,82102000,577.22,150827000,1060.39,74151000,521.32,36210000,254.58,117001000,822.58,0,0,426626000,2999.4,142237,227.5535
2012,Nebraska,3691601000,12266.86,366016000,1216.24,1166374000,3875.76,2159211000,7174.86,3398322000,11274.84,2004744000,6661.58,648651000,2155.41,2247992000,7469.88,1449605000,4816.91,477816000,1587.74,984922000,3272.81,496470000,1649.73,154472000,513.3,140882000,468.14,102655000,341.11,96541000,320.8,164385000,546.24,289850000,963.15,105873000,351.81,84736000,281.57,374671000,1245,2219000,7.37,2078309000,6906.03,300941,227.5535
2012,Nevada,4052404000,9456.61,403548000,941.71,2401035000,5603.01,1247821000,2911.89,3546300000,8222.96,2127158000,4963.89,844698000,1971.17,2049362000,4782.35,1364891000,3185.08,531562000,1240.44,1336995000,3119.99,725291000,1692.53,298438000,696.43,190486000,444.51,181135000,422.69,52608000,122.77,256270000,598.03,376943000,879.63,152152000,355.06,127401000,297.3,321145000,749.42,2177000,5.08,4417837000,10309.38,428526,227.5535
2012,New Hampshire,2862014000,15001.8,187243000,981.47,1029325000,5395.41,1645446000,8624.93,2601337000,13592.55,1424692000,7467.8,620110000,3250.43,1654634000,8664.21,1035560000,5428.09,447503000,2345.67,868513000,4552.48,360977000,1892.13,163713000,858.13,196957000,1032.39,79850000,418.55,88634000,464.59,144574000,757.81,217506000,1140.1,113238000,593.56,27754000,145.48,160056000,838.96,0,0,898550000,4709.92,190778,227.5535
2012,New Jersey,26616365000,20007.79,1371038000,1030.62,10401941000,7819.24,14843386000,11157.92,24356836000,17266.24,13593117000,10218.08,5620873000,4225.27,14491817000,9964.24,8918420000,6704.07,3465558000,2605.1,8921990000,6706.75,4405663000,3311.78,1904372000,1431.54,2370498000,1781.93,708738000,532.77,471695000,354.58,1141896000,858.37,2446947000,1839.39,1215611000,913.79,566605000,425.92,940577000,707.04,24508000,18.42,8733833000,6565.31,1330300,227.5535
2012,New Mexico,3478709000,10583.56,491732000,1496.04,2380982000,7243.85,605995000,1843.67,2928849000,8899.08,1778995000,5412.38,541686000,1648.01,1688871000,5138.19,1181363000,3594.16,352925000,1073.73,1097238000,3338.22,557643000,1696.56,173110000,526.67,293272000,892.24,79438000,241.68,61791000,187.99,171852000,522.84,308263000,937.85,100640000,306.19,81982000,249.42,615427000,1872.36,0,0,1951469000,5937.11,328690,227.5535
2012,New York,58757633000,22238.46,3769627000,1426.72,23314292000,8823.94,31673714000,11987.8,54584741000,19552.22,29002686000,10976.87,14270875000,5401.21,38431932000,13582.36,21963650000,8312.75,11183430000,4232.68,14662331000,5549.37,6344248000,2401.16,2997524000,1134.5,1574403000,595.88,1253614000,474.47,866294000,327.87,1895741000,717.5,4443546000,1681.78,3155980000,1194.47,1472753000,557.4,4094920000,1549.84,1877965000,710.77,31295686000,11844.72,2642163,227.5535
2012,North Carolina,12788659000,8746.34,1831015000,1252.26,7648102000,5230.64,3309542000,2263.44,12055354000,8200.32,7597182000,5195.82,2399064000,1640.75,7521325000,5143.91,5219176000,3569.47,1628735000,1113.91,3817233000,2610.66,2102025000,1437.6,671844000,459.48,626125000,428.22,398095000,272.26,129579000,88.62,744233000,508.99,1008175000,689.51,548736000,375.29,362290000,247.78,728580000,498.29,0,0,8607872000,5887.04,1462172,227.5535
2012,North Dakota,1304100000,13367.84,160050000,1640.61,658255000,6747.53,485795000,4979.7,1147943000,11679.05,693778000,7111.66,214992000,2203.8,685786000,7029.74,475308000,4872.21,151253000,1550.44,368323000,3775.54,189417000,1941.64,57158000,585.91,47137000,483.18,39385000,403.72,49427000,506.66,55407000,567.96,99356000,1018.46,47748000,489.45,29863000,306.11,160904000,1649.37,0,0,328016000,3362.37,97555,227.5535
2012,Ohio,22035362000,13511.46,2007733000,1231.08,9336277000,5724.74,10691352000,6555.63,19310163000,11203.8,11162658000,6844.62,4224051000,2590.07,10861218000,6183.12,7106178000,4357.31,2481104000,1521.34,7524489000,4613.8,3729796000,2287,1590719000,975.38,1208934000,741.28,1263820000,774.94,494418000,303.16,984063000,603.4,1661127000,1018.56,906198000,555.65,1005929000,616.81,2416140000,1481.51,48724000,29.88,8890681000,5451.51,1630865,227.5535
2012,Oklahoma,5823118000,8767.12,773014000,1163.83,2869071000,4319.59,2181033000,3283.7,5021707000,7466.42,2910197000,4381.51,946287000,1424.7,2736786000,4064.82,1892115000,2848.71,621280000,935.38,1898922000,2858.96,901357000,1357.06,285550000,429.92,350173000,527.21,199197000,299.91,165614000,249.34,275854000,415.32,570032000,858.22,178897000,269.34,159155000,239.62,496119000,746.94,0,0,1545705000,2327.17,664200,227.5535
2012,Oregon,6075478000,10724.11,550894000,972.41,3038052000,5362.61,2486532000,4389.09,5536815000,9490.36,2832145000,4999.15,1581063000,2790.81,3250376000,5499.67,1836482000,3241.66,996084000,1758.23,2057965000,3632.61,931769000,1644.71,544642000,961.37,383091000,676.21,200726000,354.31,72090000,127.25,342439000,604.46,444845000,785.22,257813000,455.08,356961000,630.09,448562000,791.78,0,0,6537167000,11539.06,566525,227.5535
2012,Pennsylvania,26455893000,16084.97,2145208000,1304.27,9561500000,5813.31,14749185000,8967.38,22303920000,13339.94,12441651000,7564.42,5122251000,3114.29,13450420000,8134.98,8724614000,5304.49,3523099000,2142.02,7682906000,4671.14,3405906000,2070.76,1476799000,897.88,1193359000,725.55,758861000,461.38,637221000,387.43,918061000,558.17,2065666000,1255.91,1334908000,811.61,774830000,471.09,1735626000,1055.25,27652000,16.81,25787150000,15678.38,1644759,227.5535
2012,Rhode Island,2194831000,15974.02,204682000,1489.68,779000000,5669.58,1211149000,8814.77,2094785000,14005.09,1149736000,8367.8,508404000,3700.17,1272285000,8321.7,800910000,5829.04,345457000,2514.24,727287000,5293.21,346615000,2522.67,162058000,1179.46,209471000,1524.53,69952000,509.11,25373000,184.67,95698000,696.49,157322000,1144.99,101229000,736.75,68242000,496.67,33633000,244.78,0,0,1025628000,7464.54,137400,227.5535
2012,South Carolina,7875144000,11002.74,848254000,1185.14,3586738000,5011.2,3440152000,4806.4,6647434000,9147.18,3926041000,5485.26,1279363000,1787.46,3749691000,5152.99,2574531000,3597,815420000,1139.26,2489094000,3477.63,1232736000,1722.31,409394000,571.98,515765000,720.6,395223000,552.18,68225000,95.32,392271000,548.06,628838000,878.58,269909000,377.1,218863000,305.78,869025000,1214.16,0,0,11381795000,15902.05,715744,227.5535
2012,South Dakota,1296353000,10149.48,212615000,1664.62,395054000,3092.98,688684000,5391.89,1091980000,8446.36,650261000,5091.06,184972000,1448.19,649023000,5027.43,442830000,3467.03,123138000,964.08,379791000,2973.48,185677000,1453.71,54915000,429.94,59362000,464.76,43639000,341.66,36167000,283.16,53205000,416.56,110982000,868.91,40941000,320.54,35495000,277.9,172398000,1349.75,0,0,734777000,5752.76,127726,227.5535
2012,Tennessee,8948633000,8960.84,1257953000,1259.67,4017946000,4023.43,3672734000,3677.74,8358768000,8294.44,5003581000,5010.41,1635668000,1637.9,5151260000,5158.29,3436263000,3440.95,1140046000,1141.6,2693334000,2697.01,1360509000,1362.36,429952000,430.54,376861000,377.37,519969000,520.68,175170000,175.41,469667000,470.31,698960000,699.91,311914000,312.34,140793000,140.99,671532000,672.45,0,0,5048915000,5055.8,998638,227.5535
2012,Texas,49815063000,10282.29,6140296000,1267.41,19801928000,4087.3,23872839000,4927.57,40353774000,8260.66,27112587000,5596.29,4694029000,968.89,23902458000,4933.69,18366513000,3791.02,3068435000,633.35,13954303000,2880.3,7918952000,1634.54,1397112000,288.38,1987018000,410.14,2017318000,416.39,592787000,122.36,2245674000,463.53,4383066000,904.71,1144548000,236.25,1583892000,326.93,5538370000,1143.17,2820966000,582.27,64105097000,13231.89,4844744,227.5535
2012,Utah,4213226000,7606.84,426702000,770.4,2158049000,3896.29,1628475000,2940.16,3548527000,6206.18,1960606000,3539.81,887452000,1602.27,2161779000,3903.02,1327853000,2397.4,606203000,1094.48,1052249000,1899.8,568633000,1026.65,252981000,456.75,124934000,225.56,144505000,260.9,35080000,63.34,212504000,383.67,321241000,579.99,122009000,220.28,91976000,166.06,666528000,1203.4,0,0,2648616000,4781.99,553873,227.5535
2012,Vermont,1572228000,17872.73,124451000,1414.73,1372320000,15600.22,75457000,857.78,1476846000,16039.81,831121000,9447.99,306011000,3478.66,904254000,9667.73,562320000,6392.32,208873000,2374.42,518561000,5894.88,249874000,2840.51,91050000,1035.04,117481000,1335.5,64101000,728.69,30910000,351.38,99984000,1136.6,123483000,1403.73,46031000,523.27,36571000,415.73,45788000,520.51,4186000,47.59,265076000,3013.32,87968,227.5535
2012,Virginia,14692768000,11685.67,1365551000,1086.07,5564504000,4425.64,7762713000,6173.96,13479465000,10655.91,8524810000,6780.08,2931524000,2331.54,8123166000,6456.14,5651521000,4494.85,1903354000,1513.8,4744530000,3773.49,2625296000,2087.99,935418000,743.97,652509000,518.96,888936000,707,207326000,164.89,775484000,616.77,1282361000,1019.91,726330000,577.68,211584000,168.28,1078796000,858,10351000,8.23,7966760000,6336.24,1257332,227.5535
2012,Washington,11867897000,11358.4,1057045000,1011.67,7001110000,6700.55,3809742000,3646.19,10127340000,9637.48,6177530000,5912.33,2125878000,2034.61,5866729000,5614.87,3967555000,3797.23,1326300000,1269.36,3735795000,3575.42,2079936000,1990.64,736058000,704.46,870081000,832.73,379071000,362.8,114333000,109.42,582824000,557.8,903782000,864.98,413262000,395.52,472442000,452.16,1552074000,1485.44,0,0,8827696000,8448.72,1044856,227.5535
2012,West Virginia,3958439000,14032.64,432223000,1532.23,2014017000,7139.68,1512199000,5360.73,3270186000,11444.82,1751534000,6209.18,946317000,3354.69,1893954000,6714.05,1117781000,3962.53,603707000,2140.14,1155259000,4095.39,537474000,1905.34,306650000,1087.07,154780000,548.69,135819000,481.48,63817000,226.23,171463000,607.84,331237000,1174.23,241751000,857.01,56392000,199.91,245082000,868.81,0,0,458390000,1624.99,282088,227.5535
2012,Wisconsin,10862147000,12581.92,907311000,1050.96,4786356000,5544.17,5168480000,5986.79,9648094000,11041.66,5257916000,6090.39,2511405000,2909.03,5631108000,6522.66,3679425000,4261.98,1638525000,1897.95,3525882000,4084.12,1425782000,1651.52,808694000,936.73,456470000,528.74,455534000,527.66,268371000,310.86,474364000,549.47,879557000,1018.81,416307000,482.22,575279000,666.36,449246000,520.37,446712000,517.44,4444163000,5147.79,863314,227.5535
2012,Wyoming,1660037000,18446.09,144728000,1608.2,851896000,9466.14,663413000,7371.75,1439610000,15897,852590000,9473.85,352035000,3911.76,845801000,9398.42,550835000,6120.8,223090000,2478.94,540510000,6006.07,284901000,3165.78,120482000,1338.78,83699000,930.05,87602000,973.42,29737000,330.43,77163000,857.42,137796000,1531.17,69094000,767.76,55419000,615.81,213245000,2369.55,0,0,54020000,600.26,89994,227.5535
2013,United States,597734502000,12376.07,54388642000,1126.11,273802559000,5669.07,269543301000,5580.88,531673382000,10723.5,306885476000,6354.05,117502109000,2432.88,322188472000,6503.92,207566781000,4297.66,78697550000,1629.43,181684668000,3761.77,89877846000,1860.92,35259382000,730.04,29190534000,604.39,24281434000,502.75,9857292000,204.09,28327855000,586.53,48656630000,1007.43,23180090000,479.94,18190833000,376.64,46987318000,972.87,6653677000,137.76,407608228000,8439.51,48297621,231.3886667
2013,Alabama,7153244000,9607.5,811739000,1090.24,3898347000,5235.86,2443158000,3281.4,6641973000,8755.23,3755884000,5044.52,1402401000,1883.56,3747993000,5030.94,2462600000,3307.51,870392000,1169.02,2317243000,3112.28,1114445000,1496.81,440355000,591.44,374123000,502.48,297785000,399.95,147150000,197.64,400839000,538.37,617895000,829.89,333311000,447.67,146140000,196.28,643522000,864.31,0,0,5116627000,6872.13,744548,231.3886667
2013,Alaska,2545076000,19414.57,320938000,2448.21,1707449000,13024.91,516689000,3941.45,2394256000,18175,1068535000,8151.09,800952000,6109.89,1324649000,10104.81,680808000,5193.4,519797000,3965.16,982442000,7494.35,362703000,2766.8,272553000,2079.11,196213000,1496.77,165234000,1260.45,34114000,260.23,146391000,1116.71,281452000,2147,73114000,557.73,85924000,655.45,248505000,1895.67,0,0,1321403000,10080.04,131091,231.3886667
2013,Arizona,8097916000,8599.02,1178356000,1251.27,2934165000,3115.73,3985395000,4232.01,6836563000,7207.75,4187094000,4446.19,1191288000,1265,3824071000,4016.16,2667523000,2832.59,721495000,766.14,2643742000,2807.34,1419858000,1507.72,397770000,422.38,534032000,567.08,386056000,409.95,80949000,85.96,318146000,337.83,770620000,818.31,331980000,352.52,221959000,235.69,558466000,593.02,0,0,4268976000,4533.14,941726,231.3886667
2013,Arkansas,5050784000,10572.78,572096000,1197.57,3847045000,8053,631643000,1322.21,4521591000,9394.45,2693647000,5638.59,743221000,1555.78,2545564000,5318.93,1735236000,3632.36,475697000,995.77,1694335000,3546.74,864367000,1809.37,238634000,499.53,231179000,483.93,381217000,798,100547000,210.47,230353000,482.2,439267000,919.51,181825000,380.61,129947000,272.02,533975000,1117.77,86000,0.18,3664655000,7671.2,477716,231.3886667
